index,subject_idx,method,experiment,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVSD,HRV_CVNN,HRV_TINN,HRV_HTI,HRV_SDRMSSD,HRV_pNN20,HRV_pNN50,HRV_IQRNN,HRV_LF,HRV_HF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_SampEn,HRV_TP
198,6,Pan_Tompkins,walking,719.7575758,66.89153502,64.00914569,64.18727277,0.088931535,0.092936201,125,11.78571429,1.045030898,69.6969697,38.78787879,80,0.058696852,0.024888441,2.358398094,0.671383491,0.284677762,-3.693351796,45.38725584,82.15364634,0.552467941,1.974081026,0.087426713
199,6,WQRS,walking,775.5324675,754.7793096,749.9696552,749.9057443,0.967038372,0.973240117,93.75,10.26666667,1.006413132,39.61038961,9.74025974,59,0.020855558,0.005418328,3.84907629,0.779857806,0.20260908,-5.217968011,530.2634371,542.9522827,0.976629906,0.025201353,0.02674277
200,6,Elgendi_et_al,hand_bike,618.4166667,72.80752315,88.80450911,89.03709631,0.143599799,0.117732149,312.5,8.727272727,0.819862909,27.08333333,23.4375,57,0.009585174,0.023931436,0.400526506,0.236955465,0.591609947,-3.732562391,62.95873458,81.67553979,0.770839528,0.549189614,0.040451374
201,6,Matched_filter,hand_bike,597.4,84.72930589,86.45003204,86.66551404,0.144710465,0.141830107,367.1875,8,0.980095714,21.5,16.5,56,0.016674427,0.01437364,1.160069855,0.472319795,0.407147719,-4.242359277,61.28177267,102.7861856,0.596206312,0.394445246,0.035303257
202,6,Wavelet_transform,hand_bike,617.9375,73.62446277,92.67632127,92.91927892,0.149976852,0.119145484,320.3125,12,0.794425823,77.60416667,46.875,68,0.013439335,0.011574813,1.161084409,0.426477473,0.36730962,-4.458923795,65.70385223,80.99868514,0.811171837,1.854430576,0.031512416
203,6,Engzee,hand_bike,564.5550239,205.0506459,261.2003357,261.8297215,0.46266586,0.363207548,421.875,12.29411765,0.785032092,46.88995215,42.58373206,132,0.054210444,0.131413883,0.412516875,0.25607181,0.62075475,-2.029403522,185.1415716,223.7055514,0.827612772,0.202940844,0.211700166
204,6,Christov,hand_bike,381.7749196,182.3891289,119.2419065,119.4339826,0.312335621,0.477739944,0,2.776785714,1.529572399,54.66237942,43.72990354,376,0.001095295,0.000961779,1.138821454,0.522638059,0.458928884,-6.94672541,84.45257903,242.9525583,0.347609342,0.385612505,0.002095705
205,6,Hamilton,hand_bike,604.6700508,76.36725021,105.2099941,105.4688429,0.173995709,0.126295738,343.75,10.94444444,0.725855475,68.02030457,41.62436548,64,0.020805972,0.026763905,0.777389249,0.30627233,0.393975516,-3.620701121,74.577734,75.78864411,0.984022539,1.412002718,0.067932915
206,6,Pan_Tompkins,hand_bike,615.5257732,81.76005495,102.5009541,102.7653858,0.166525853,0.132829621,273.4375,12.93333333,0.797651648,69.58762887,50.51546392,78,0.010906012,0.016724076,0.652114468,0.264007542,0.404848467,-4.090905909,72.66610119,89.87492989,0.808524705,1.308025647,0.041309472
207,6,WQRS,hand_bike,626.4502618,309.5005593,298.807877,298.7935261,0.476985796,0.494054482,304.6875,8.681818182,1.035784473,19.37172775,16.23036649,52,0.025477839,0.034412326,0.740369573,0.365503003,0.493676424,-3.369340467,211.2789285,238.167341,0.887102856,0.12936699,0.069706237
216,7,Elgendi_et_al,sitting,732.3209877,73.74285137,32.44105979,32.53479742,0.044298962,0.100697444,70.3125,14.72727273,2.273133241,44.44444444,7.407407407,114,0.022618168,0.007888424,2.867260518,0.726928974,0.253527355,-4.842358861,23.00557588,100.9709909,0.22784342,1.203054952,0.031114687
217,7,Matched_filter,sitting,725.4878049,89.74527606,61.0147322,61.10566004,0.084101665,0.123703356,390.625,14.90909091,1.470878799,50.6097561,14.63414634,113,0.022848765,0.008227395,2.777156606,0.719254673,0.258989598,-4.800285819,43.20822658,115.1043969,0.375382937,1.040834488,0.03176728
218,7,Wavelet_transform,sitting,730.2576687,82.61532074,62.03224968,62.11210309,0.084945701,0.11313174,476.5625,16.3,1.331812423,51.53374233,19.01840491,102,0.014934197,0.006547812,2.280792036,0.639417527,0.280348895,-5.02862433,43.91988929,102.3399463,0.429156853,1.310944924,0.02335594
219,7,Engzee,sitting,732.2962963,73.79347451,32.82023312,32.91575922,0.044818243,0.100769968,70.3125,18,2.248414088,45.67901235,9.259259259,111,0.022657988,0.00794883,2.850480727,0.726265256,0.254786938,-4.834730476,23.27495655,101.0265785,0.230384488,1.24212457,0.031197951
220,7,Christov,sitting,733.0617284,75.23814707,34.27328967,34.37990168,0.04675362,0.102635486,132.8125,13.5,2.195241478,48.7654321,8.024691358,111,0.022615102,0.008059003,2.806191185,0.722980866,0.25763778,-4.820965489,24.31026162,101.7839876,0.23884171,1.210316278,0.03128036
221,7,Hamilton,sitting,729.6687117,82.66166765,61.35989763,61.44817266,0.084092817,0.113286573,367.1875,18.11111111,1.347161108,63.80368098,30.67484663,112,0.022902209,0.011260735,2.033811226,0.62484523,0.307228725,-4.486433403,43.45041958,103.4194258,0.420137892,1.52846885,0.03665261
222,7,Pan_Tompkins,sitting,730.4294479,93.718186,99.25550021,99.51119242,0.135886499,0.128305596,437.5,18.11111111,0.944211513,84.04907975,57.66871166,118,0.020977439,0.015208798,1.379296261,0.494063719,0.358199854,-4.185881181,70.36503897,107.7549555,0.653009772,1.71978597,0.042458974
223,7,WQRS,sitting,745.625,198.6927323,180.6601452,180.7197492,0.242293573,0.266478099,156.25,14.54545455,1.099814971,46.875,8.75,109,0.018422233,0.006531049,2.820715843,0.723334071,0.256436349,-5.031187736,127.7881601,169.4919836,0.753948106,0.534548361,0.025468499
224,7,Elgendi_et_al,maths,646.5652174,55.69497419,21.33674836,21.39527428,0.033000149,0.086139762,54.6875,11.5,2.610284062,20.10869565,2.173913043,97,0.002351448,0.001421052,1.654722846,0.611135567,0.369328053,-6.556357547,15.12874353,77.29857979,0.19571826,0.88827022,0.00384767
225,7,Matched_filter,maths,635.4042553,76.79117027,39.67461236,39.76608044,0.062439954,0.120854038,312.5,11.75,1.935524147,20.74468085,4.255319149,101,0.002197409,0.001474009,1.490770354,0.584529942,0.392099253,-6.519769401,28.11886514,104.5892486,0.268850436,0.616076243,0.003759275
226,7,Wavelet_transform,maths,645.1459459,64.34541044,54.67930218,54.80279772,0.084754934,0.099737758,296.875,12.33333333,1.176778193,67.02702703,27.02702703,100,0.002424048,0.002536166,0.955792107,0.428565958,0.448388258,-5.977101616,38.7514299,79.91245953,0.484923504,1.766182627,0.005656184
227,7,Engzee,maths,646.5434783,55.11922756,16.51361419,16.55890461,0.025541382,0.085252159,54.6875,11.5,3.337805215,16.84782609,0.543478261,104,0.002223565,0.001466715,1.516017397,0.589312238,0.388723928,-6.524730346,11.70891374,77.06180057,0.151941865,0.936769263,0.003773152
228,7,Christov,maths,646.5,55.19731125,17.10398924,17.15091386,0.026456287,0.085378672,54.6875,12.26666667,3.227160077,16.84782609,0,101,0.002228081,0.001456769,1.529467884,0.589359328,0.38533619,-6.53153444,12.12752749,77.12499554,0.157245098,1.023696399,0.003780514
229,7,Hamilton,maths,645.4702703,63.13615749,51.98411128,52.10165603,0.080536802,0.097814199,273.4375,12.33333333,1.214527977,70.81081081,35.67567568,104,0.001023524,0.001608248,0.636421752,0.29542295,0.464193673,-6.432609765,36.84143429,79.62613848,0.462680157,1.438480114,0.003464606
230,7,Pan_Tompkins,maths,645.5783784,68.93992003,63.40209844,63.53919102,0.098209761,0.106787839,351.5625,14.23076923,1.087344453,63.78378378,31.89189189,100,0.00111542,0.002084259,0.535164011,0.298811011,0.558354084,-6.173341872,44.92899284,83.0443781,0.541023894,1.522945881,0.003732862
231,7,WQRS,maths,645.6271186,55.87706625,17.02938637,17.07060966,0.026376504,0.086546963,54.6875,12.64285714,3.281214311,18.07909605,0,100,0.002560308,0.001430449,1.789863114,0.627297211,0.350472171,-6.549766739,12.07074385,78.17278897,0.154411068,0.961753106,0.004081492
232,7,Elgendi_et_al,walking,665.1011236,39.59970466,22.28525899,22.33670988,0.033506572,0.059539374,125,7.739130435,1.776946127,26.40449438,1.685393258,55,0.044287455,0.008420639,5.259393291,0.823333599,0.156545357,-4.777069511,15.79443902,53.40250875,0.295762117,1.734601055,0.053790413
233,7,Matched_filter,walking,652.3934426,73.22296494,44.88813936,44.95130698,0.06880532,0.112237432,398.4375,7.956521739,1.631231902,31.69398907,6.557377049,56,0.037949048,0.006790519,5.588534508,0.83703332,0.14977689,-4.992227958,31.78537399,95.56380981,0.332608903,0.96230429,0.045337559
234,7,Wavelet_transform,walking,662.7777778,51.7477288,46.38917231,46.45274762,0.069992045,0.078077043,453.125,12,1.115513087,54.44444444,18.88888889,60,0.035621359,0.011669639,3.052481596,0.703507112,0.23047055,-4.450764758,32.84705285,59.58835207,0.551232778,2.056145979,0.050633971
235,7,Engzee,walking,665.3785311,39.41386166,21.65011022,21.69804588,0.032538035,0.059235247,125,7.08,1.820492425,29.37853107,1.694915254,56,0.03651113,0.006241707,5.849542295,0.838906124,0.143413977,-5.076501551,15.34283538,53.19989259,0.288399744,1.587276341,0.043522307
236,7,Christov,walking,665.8324022,40.4140767,23.83840731,23.90357064,0.035802414,0.060697071,148.4375,8.95,1.6953346,27.93296089,1.117318436,56,0.036195254,0.006339912,5.709109956,0.841157378,0.147335992,-5.060890417,16.90237689,53.31364456,0.317036605,1.215382871,0.043030299
237,7,Hamilton,walking,651.8469945,77.86532879,75.02087622,75.19290635,0.115089702,0.119453383,398.4375,10.76470588,1.037915481,59.01639344,26.2295082,68,0.038555178,0.009362634,4.117984079,0.77544098,0.188305968,-4.67102862,53.16941398,93.29387152,0.569913255,1.587173542,0.049720325
238,7,Pan_Tompkins,walking,655.3186813,71.23827873,69.08590217,69.24137548,0.105423367,0.108707841,351.5625,9.578947368,1.031155076,60.98901099,30.21978022,75,0.037346318,0.016351657,2.283947076,0.615859217,0.269646886,-4.113426065,48.96104614,84.36332312,0.580359383,1.534536604,0.060640999
239,7,WQRS,walking,711.7619048,581.2903594,584.4396672,584.4954458,0.821116813,0.816692149,156.25,10.5,0.994611406,30.95238095,1.19047619,52,0.029778709,0.00531264,5.605256854,0.836736146,0.149277039,-5.237666484,413.3006933,413.12857,1.000416634,0.019137839,0.035589127
240,7,Elgendi_et_al,hand_bike,777.9736842,57.88135242,46.8617807,47.01765954,0.060235689,0.074400142,226.5625,10.13333333,1.235150512,37.5,7.894736842,56,0.01489427,0.003767919,3.952916524,0.783908806,0.1983115,-5.581232359,33.2465059,74.81462949,0.444385091,1.473305738,0.019000004
241,7,Matched_filter,hand_bike,763.974359,90.88354468,79.50881469,79.76502568,0.104072622,0.118961512,539.0625,9.75,1.143062502,41.66666667,9.615384615,56,0.014903226,0.003724719,4.001167741,0.792894913,0.198165877,-5.592763864,56.40239056,115.3308554,0.489048576,0.925769476,0.018795966
242,7,Wavelet_transform,hand_bike,778.1960784,59.37027641,54.5073631,54.68703696,0.070043225,0.076292181,234.375,12.75,1.089215714,61.4379085,33.33333333,68,0.018230636,0.006117678,2.979992993,0.722193396,0.242347347,-5.096572747,38.66957468,74.53303216,0.518824655,1.854938371,0.025243427
243,7,Engzee,hand_bike,777.5364238,52.86432632,24.9885307,25.0721875,0.032138084,0.067989518,234.375,9.4375,2.115543605,35.09933775,4.635761589,54,0.014924226,0.003401744,4.387227962,0.807665025,0.184094611,-5.683467089,17.7287138,72.64882896,0.244033029,1.428405846,0.018478237
244,7,Christov,hand_bike,778.6666667,53.63423887,25.60838678,25.68864706,0.032887483,0.068879588,257.8125,10.92857143,2.094401312,35.94771242,5.882352941,52,0.017825701,0.003734304,4.773500549,0.820270344,0.171838326,-5.590193915,18.16461653,73.18427874,0.248203806,1.405137449,0.021731495
245,7,Hamilton,hand_bike,778.4313725,57.91506539,46.09715141,46.2486272,0.059218003,0.074399706,250,10.92857143,1.256369724,64.70588235,30.06535948,56,0.014882702,0.005436189,2.737708829,0.697106356,0.254631299,-5.214677061,32.70271791,75.0300393,0.435861666,1.842531795,0.021349256
246,7,Pan_Tompkins,hand_bike,778.7189542,68.10464641,75.78987573,76.0348061,0.097326353,0.087457286,242.1875,10.2,0.898598207,72.54901961,43.1372549,72,0.012979723,0.009435799,1.375582831,0.480229947,0.349110163,-4.663244465,53.764727,79.85125375,0.673310994,1.831605378,0.027028141
247,7,WQRS,hand_bike,801.4228188,312.1309752,303.1875702,303.1766011,0.378311627,0.389471036,226.5625,8.277777778,1.029497928,34.22818792,6.040268456,52,0.01364356,0.002620789,5.205898129,0.832158809,0.15984923,-5.944279865,214.3782306,234.3094716,0.914936255,0.140309538,0.016395381
256,8,Elgendi_et_al,sitting,793.852349,63.56868767,32.95205362,33.03385973,0.041509046,0.08007621,289.0625,16.55555556,1.929126737,44.96644295,11.40939597,76,0.038997278,0.003933733,9.913555909,0.892243946,0.090002412,-5.538166537,23.35846623,86.18117373,0.271039082,1.234567925,0.043706968
257,8,Matched_filter,sitting,792.5866667,65.80408044,44.25793828,44.4065449,0.055839872,0.083024461,148.4375,15,1.486831131,54.66666667,16.66666667,83,0.027182745,0.006783843,4.006983222,0.774127873,0.193194688,-4.993211538,31.40016903,86.66311322,0.362324498,1.59805259,0.035114024
258,8,Wavelet_transform,sitting,792.2649007,81.04473678,88.50521642,88.79976621,0.111711646,0.102294998,242.1875,16.77777778,0.915705764,72.84768212,52.98013245,96,0.037775632,0.00859312,4.396031935,0.737196711,0.167695941,-4.756793346,62.79091685,93.46288739,0.671827274,1.787686144,0.051242269
259,8,Engzee,sitting,798.3624161,77.88142536,83.37930264,83.64497858,0.104437911,0.097551468,140.625,14.9,0.934061846,48.32214765,13.42281879,80,0.040612008,0.010749021,3.778205266,0.758320859,0.20070928,-4.532940598,59.14593157,92.1828343,0.641615459,1.225521141,0.053555177
260,8,Christov,sitting,793.0133333,63.85585557,33.0547644,33.12280576,0.041682483,0.080523054,148.4375,15,1.931820018,45.33333333,12,79,0.039435403,0.004026497,9.793973238,0.892489819,0.09112643,-5.514858527,23.42136056,86.28211671,0.271450927,1.234567925,0.04418583
261,8,Hamilton,sitting,780.7581699,91.99056203,93.43953857,93.72092834,0.119677952,0.117822093,484.375,12.75,0.984492897,67.97385621,32.67973856,80,0.028352425,0.007460231,3.800475351,0.75243219,0.197983705,-4.89816887,66.27070397,105.967948,0.625384423,1.454908373,0.037681037
262,8,Pan_Tompkins,sitting,792.0264901,87.70921252,103.0334573,103.373089,0.130088398,0.110740251,382.8125,15.1,0.851269236,80.13245033,62.25165563,108,0.034951353,0.016496289,2.118740406,0.536475225,0.253204793,-4.10461985,73.09581221,96.47199406,0.757689451,2.009331975,0.065149986
263,8,WQRS,sitting,799.52,112.2096982,89.24681108,89.14748295,0.111625489,0.140346331,148.4375,15,1.257296444,45.33333333,13.33333333,79,0.038949395,0.004021179,9.686062993,0.89238643,0.092130975,-5.516180098,63.03678972,112.0312044,0.562671714,0.93146553,0.043646332
264,8,Elgendi_et_al,maths,774.0653595,99.95904906,52.56174314,52.72151396,0.067903495,0.129135154,70.3125,21.85714286,1.901745321,66.0130719,29.41176471,168,0.003147228,0.001734335,1.81466011,0.59715167,0.329070809,-6.35713134,37.27974004,136.3275892,0.273457048,1.593933726,0.0052704
265,8,Matched_filter,maths,773.5064935,103.9357045,65.16665413,65.35262241,0.084248361,0.134369531,148.4375,19.25,1.594921604,71.42857143,40.90909091,168,0.003316363,0.002377547,1.394867095,0.486201681,0.348564879,-6.041685838,46.21128248,138.9922994,0.332473689,1.562750798,0.006820961
266,8,Wavelet_transform,maths,773.2207792,103.0274566,68.01537696,68.21744307,0.087963721,0.133244552,265.625,15.4,1.514767119,72.72727273,37.66233766,168,0.002825414,0.002016935,1.400845354,0.52038275,0.371477657,-6.20617623,48.23701659,137.1200915,0.351786642,1.442383828,0.005429492
267,8,Engzee,maths,789.9597315,196.6787022,247.9840884,248.8243318,0.313919911,0.248973073,70.3125,21.28571429,0.793110169,61.0738255,22.14765101,168,0.001734902,0.00076119,2.279198313,0.644101568,0.282600055,-7.180628051,175.9453723,216.4031659,0.813044354,0.714336366,0.002693523
268,8,Christov,maths,773.0649351,98.49910755,43.03881817,43.13998303,0.055672966,0.127413757,39.0625,17.11111111,2.288610881,61.68831169,25.32467532,174,0.002919547,0.001279555,2.281689743,0.646663501,0.2834143,-6.66124323,30.50457454,135.4034855,0.225286479,1.464072062,0.004514785
269,8,Hamilton,maths,773.2207792,99.60059104,51.11463472,51.25670772,0.066106132,0.128812616,54.6875,17.11111111,1.948572881,70.12987013,31.16883117,168,0.002362726,0.001030675,2.292406718,0.607759566,0.265118559,-6.877541526,36.24396561,135.8276544,0.266837897,1.538924128,0.0038876
270,8,Pan_Tompkins,maths,773.0649351,107.227001,85.10693005,85.36724526,0.110090273,0.138703744,289.0625,22,1.259909163,71.42857143,44.15584416,156,0.002910006,0.002437041,1.194073515,0.425828467,0.3566183,-6.016970812,60.36375802,138.5797264,0.435588665,1.222969305,0.006833751
271,8,WQRS,maths,774.9530201,99.44102799,43.30407883,43.43619116,0.055879618,0.128318782,31.25,16.55555556,2.296343224,61.74496644,24.83221477,172,0.002473244,0.001079931,2.290187215,0.625445219,0.273097856,-6.83085819,30.71402532,137.2115068,0.223844385,1.443235738,0.003954374
272,8,Elgendi_et_al,walking,632.1489362,51.01975238,56.26446338,56.41530942,0.089005075,0.080708437,156.25,7.230769231,0.906784661,40.95744681,32.44680851,45,0.040084919,0.012022144,3.334257067,0.650950633,0.195231087,-4.421004979,39.89164785,60.32780329,0.661248142,0.857273005,0.061579046
273,8,Matched_filter,walking,631.6402116,50.58253916,53.00421501,53.14478514,0.083915201,0.080081252,179.6875,11.8125,0.954311636,72.48677249,34.39153439,72,0.048716079,0.012568802,3.875952467,0.698468675,0.180205686,-4.376537575,37.57903796,60.95589859,0.616495513,1.673976434,0.069746977
274,8,Wavelet_transform,walking,631.8518519,48.65575188,49.31099744,49.43979261,0.078042024,0.077005,132.8125,9.45,0.986711979,67.1957672,30.15873016,52,0.050235827,0.016937004,2.966039726,0.686760495,0.231541233,-4.078254464,34.95921262,59.2453682,0.590075033,1.414624868,0.073148976
275,8,Engzee,walking,704.5090909,253.1542145,351.2907211,352.2273175,0.498631921,0.359334206,78.125,5.15625,0.720640197,32.12121212,18.18181818,48,0.065715627,0.092235843,0.712473857,0.397391804,0.557763348,-2.38340647,249.0623247,228.1266459,1.091772177,0.312406904,0.165367343
276,8,Christov,walking,631.7671958,41.10221797,15.68574363,15.72240416,0.02482836,0.06505912,109.375,7.269230769,2.620355078,11.64021164,1.587301587,40,0.050448309,0.004725261,10.67630177,0.907651887,0.085015571,-5.354832544,11.1174186,56.96902884,0.195148466,0.711666228,0.055581121
277,8,Hamilton,walking,631.9153439,43.91666707,30.68161831,30.76318289,0.048553368,0.069497706,140.625,9.947368421,1.431367362,45.5026455,12.16931217,48,0.040608253,0.006589353,6.162707096,0.828937077,0.134508596,-5.022300096,21.75285523,58.32343972,0.372969347,1.229752289,0.048988342
278,8,Pan_Tompkins,walking,631.7248677,49.80823295,50.55353177,50.6879782,0.080024603,0.078844819,164.0625,10.5,0.985257235,74.6031746,38.0952381,64,0.052254101,0.017454391,2.993751097,0.680045889,0.22715512,-4.048164044,35.84181311,60.78680647,0.589631455,1.878373942,0.076839081
279,8,WQRS,walking,643.2258065,160.0694531,153.7056506,153.6986782,0.23896064,0.248854215,117.1875,7.44,1.041402528,8.602150538,2.150537634,40,0.036971225,0.003087773,11.9734285,0.916653665,0.076557326,-5.780305278,108.6813776,124.8852258,0.870250079,0.166471753,0.040332817
280,8,Elgendi_et_al,hand_bike,674.5,59.44447589,44.0311578,44.15178477,0.0652797,0.088131173,109.375,12.57142857,1.350054799,43.18181818,15.90909091,80,0.013351642,0.004300958,3.104341788,0.726546228,0.234041957,-5.4489176,31.22002641,77.93723887,0.400579067,1.524696684,0.018376865
281,8,Matched_filter,hand_bike,675.0508475,58.50255154,40.89565436,41.01181965,0.060581591,0.086663918,93.75,9.833333333,1.430532228,53.10734463,20.9039548,88,0.0126963,0.00568326,2.233981821,0.654798708,0.293108342,-5.170230212,28.99973578,77.60197982,0.373698401,1.877414914,0.019389623
282,8,Wavelet_transform,hand_bike,674.779661,64.51886646,58.31029848,58.4668493,0.086413835,0.095614717,93.75,13.61538462,1.106474639,66.66666667,38.4180791,96,0.013260623,0.006120126,2.166723851,0.598654628,0.276294844,-5.096172583,41.34230562,80.938224,0.510788396,1.928960591,0.022150707
283,8,Engzee,hand_bike,756,258.5342306,380.1867113,381.4183975,0.502892475,0.341976495,109.375,15.6,0.680019114,46.15384615,21.79487179,104,0.018452574,0.077629623,0.237700162,0.175467069,0.738186575,-2.555806186,269.7035354,248.4584826,1.085507456,0.529729778,0.105162605
284,8,Christov,hand_bike,674.8700565,56.05993198,23.60277333,23.66269462,0.034973804,0.083067742,39.0625,12.64285714,2.375141734,32.76836158,5.649717514,92,0.01292884,0.003737222,3.459478818,0.762599986,0.220437825,-5.589412759,16.73205183,77.49307803,0.215916728,1.23796781,0.016953632
285,8,Hamilton,hand_bike,674.7570621,59.51463503,41.0874898,41.20267297,0.060892271,0.088201574,54.6875,12.64285714,1.448485544,56.49717514,22.03389831,92,0.013056516,0.005547147,2.353735132,0.659987385,0.280400023,-5.194471451,29.13468946,79.11861882,0.368240623,1.781607098,0.019782978
286,8,Pan_Tompkins,hand_bike,674.6214689,69.49687854,77.44088655,77.65346933,0.114791613,0.103016109,125,17.7,0.897418426,66.66666667,47.45762712,108,0.011643187,0.006673669,1.74464538,0.493647985,0.28295033,-5.009585422,54.90929474,81.08603095,0.677173295,1.516816423,0.023586011
287,8,WQRS,hand_bike,674.2727273,55.66362799,24.00761784,24.07122436,0.035605204,0.082553581,46.875,11.73333333,2.318581892,34.09090909,4.545454545,92,0.013455189,0.003723859,3.613238192,0.771151292,0.213423874,-5.592994852,17.02092598,76.92053349,0.221279354,1.212341054,0.017448183
296,9,Elgendi_et_al,sitting,680.7816092,47.51912917,36.03338208,36.13779249,0.052929429,0.069800841,78.125,13.38461538,1.318752957,44.25287356,17.24137931,68,0.011610382,0.010018298,1.158917628,0.521223193,0.449749991,-4.603342064,25.55327812,62.1135516,0.411396184,1.545924507,0.02227526
297,9,Matched_filter,sitting,714.0359281,360.8765415,517.8959285,519.459066,0.725307941,0.505403898,343.75,13.91666667,0.696812857,46.10778443,20.35928144,78,0.037214921,0.011766206,3.162864997,0.757023999,0.239347554,-4.442523771,367.3130281,355.9273921,1.031988648,0.214923576,0.049159499
298,9,Wavelet_transform,sitting,681.0742857,58.96453416,70.21412243,70.4101031,0.103093192,0.086575775,117.1875,13.46153846,0.839781687,70.28571429,47.42857143,86,0.013475442,0.013145933,1.025065501,0.411938338,0.401865381,-4.33164288,49.78746137,66.57999016,0.74778415,2.53657866,0.032712279
299,9,Engzee,sitting,680.7816092,47.55414931,36.05647465,36.16107116,0.05296335,0.069852283,62.5,11.6,1.318879612,44.82758621,16.09195402,71,0.011650937,0.009897224,1.177192428,0.524405881,0.445471673,-4.615500994,25.56973863,62.16669481,0.411309282,1.399197766,0.022217403
300,9,Christov,sitting,681.1657143,47.71383774,36.8993661,36.99895579,0.054170909,0.070047327,132.8125,12.5,1.293080147,45.14285714,17.14285714,68,0.005681259,0.008345307,0.680772896,0.39153651,0.57513528,-4.786055955,26.16221253,62.02490386,0.421801743,1.377325691,0.014510163
301,9,Hamilton,sitting,680.5942857,49.70731544,43.72116455,43.84731998,0.064239688,0.073035164,101.5625,10.29411765,1.136916547,58.85714286,27.42857143,68,0.01197901,0.010043788,1.192678493,0.490787433,0.411500195,-4.600800966,31.00473729,63.19136514,0.490648322,1.892564168,0.024407735
302,9,Pan_Tompkins,sitting,681.0971429,57.5234759,67.23094526,67.42323609,0.098709774,0.08445708,140.625,13.46153846,0.855610102,73.14285714,46.28571429,74,0.011943186,0.013980364,0.854282924,0.388005317,0.454188309,-4.270101536,47.67542745,65.9422115,0.722987998,2.172223275,0.030780985
303,9,WQRS,sitting,742.1118012,748.7234552,753.1596112,753.1590142,1.014886989,1.008909242,226.5625,13.41666667,0.994109939,46.58385093,17.39130435,76,0.013525553,0.011685704,1.157444424,0.516864037,0.446556246,-4.449389047,532.5638462,531.7196027,1.001587761,0.0121498,0.026168493
304,9,Elgendi_et_al,maths,568.7655502,19.62013192,9.527288742,9.5474718,0.016750819,0.034495992,62.5,4.446808511,2.05936153,3.827751196,0,20,0.019931457,0.004590126,4.342245869,0.779463738,0.179507048,-5.38384773,6.751082053,26.65327144,0.253292811,1.818427716,0.02557073
305,9,Matched_filter,maths,586.3762376,239.8820129,285.0311321,285.7404786,0.486089159,0.409092316,257.8125,4.590909091,0.841599341,9.900990099,4.95049505,20,0.040286279,0.017013067,2.367961,0.698007452,0.294771515,-4.073773591,202.0490301,273.0610327,0.739940914,0.037835534,0.057716116
306,9,Wavelet_transform,maths,567.9809524,47.93216518,74.52407209,74.69554941,0.131208752,0.084390445,234.375,9.130434783,0.643176947,74.76190476,46.19047619,67,0.030852122,0.030205089,1.021421329,0.28972516,0.283649021,-3.499744864,52.81772951,39.20497647,1.347220028,1.752919636,0.106487548
307,9,Engzee,maths,568.4807692,19.20546459,9.477152796,9.49886379,0.016671017,0.033783842,78.125,4.52173913,2.026501524,3.365384615,0,20,0.048274889,0.010206532,4.729803125,0.810223945,0.171301833,-4.584727323,6.716710999,26.19696798,0.256392687,2.108190955,0.059582156
308,9,Christov,maths,568.7464115,21.13641132,16.4597411,16.49782932,0.028940387,0.037163155,109.375,5.097560976,1.284127812,4.306220096,1.435406699,20,0.047214414,0.018207896,2.593073546,0.684689108,0.264045387,-4.005899923,11.66572699,27.27756227,0.427667505,0.957693,0.068957448
309,9,Hamilton,maths,567.3714286,33.56896982,42.51878279,42.60479945,0.074939943,0.059165774,312.5,7.5,0.789509191,59.52380952,21.42857143,39,0.048110398,0.031941136,1.506220629,0.477115181,0.316763143,-3.443860573,30.1261426,32.10736612,0.938293801,1.54923455,0.100836024
310,9,Pan_Tompkins,maths,567.9619048,42.22154461,63.31209247,63.45500842,0.111472428,0.074338691,281.25,6.774193548,0.666879627,56.66666667,31.9047619,39,0.040146014,0.030655627,1.309580579,0.415858649,0.31755102,-3.48493903,44.86946675,35.47868152,1.264688112,1.016013765,0.096537644
311,9,WQRS,maths,616.0206186,704.8170597,705.767212,705.7690229,1.145687645,1.144145242,62.5,4.619047619,0.998653731,3.092783505,0.515463918,20,0.006713126,0.001631705,4.114179067,0.786871051,0.191258338,-6.41812986,499.054062,500.5360736,0.997039151,0,0.008531418
312,9,Elgendi_et_al,walking,577.9902439,16.05199586,15.31627354,15.35242954,0.02649919,0.027772088,70.3125,3.596491228,1.048035334,6.341463415,1.463414634,24,0.047790845,0.017247493,2.770886421,0.709155157,0.255930792,-4.060088454,10.85580703,19.8804259,0.546055054,1.871802177,0.06739124
313,9,Matched_filter,walking,596,187.8183662,237.2449914,237.84112,0.398062066,0.315131487,312.5,6.666666667,0.7916642,35.5,29.5,32,0.033317815,0.01435597,2.320833314,0.667298046,0.287525193,-4.243589361,168.1790688,205.308307,0.819153746,0.235387021,0.049929435
314,9,Wavelet_transform,walking,577.9516908,32.77901271,50.25681618,50.37650336,0.086956777,0.056715835,156.25,8.28,0.652230189,68.11594203,33.81642512,44,0.03894794,0.041698798,0.934030294,0.390741751,0.418339484,-3.177282978,35.62156714,29.03427551,1.226879835,2.243744593,0.099676936
315,9,Engzee,walking,578.0588235,15.50707674,13.62408762,13.65661189,0.023568687,0.026826122,39.0625,2.4,1.138210291,3.921568627,0,20,0.04788073,0.018925343,2.529979465,0.679048115,0.268400643,-3.967253335,9.656682876,19.66443357,0.491073533,1.265583657,0.070511543
